CowO10	CowO11	CowO12	CowO13	CowO14	CowO15	CowO21	CowO2	CowO3	CowO6	CowO7	CowO8
Abcg2	2.15970766342541	1.67725283488783	2.53022241902153	0.942619303268726	2.63200278214673	1.86085288785838	2.47053774030732	2.7447903185316	2.78028891359738	2.77668484553489	2.72053161805927	2.71047543157809
Abcg4	6.29752219080812	6.29502999385515	6.37837974084372	6.23785858386124	6.07668363602411	6.34214119341994	6.13748794548836	6.32015766310045	6.13500802382921	6.23635819949472	6.20116481869976	6.27444418856927
Abhd12	7.61472822035037	7.69311761396906	7.59667682331815	7.71805087963394	7.64311267076028	7.68712397129199	7.70662522204463	7.58917077648857	7.66605577764374	7.60788412740307	7.68791405331964	7.7098484282426
Abhd13	4.17324377167343	4.04773621547003	4.0452499034712	3.98166574235089	4.14073115068205	4.40467194070314	3.92575432106729	4.0943047633176	4.03987001816532	4.08180246436151	3.91223978912649	4.17596853731911
Abhd14a	0.597953373778267	0.652698508664616	1.36580430031178	1.21509345564484	0.98625793100631	0.691686512877522	0.964781042478537	0.637724985400366	1.3288357791774	1.07446008864825	1.05136504294274	1.06526807989318
Abhd14b	3.06163375264916	2.64948268754599	2.5616974678961	2.90160087365164	2.72898304685721	2.81009963856624	3.18044969362647	2.35381712809844	3.16066813271428	2.6015939540313	3.12547757021356	2.63989763165147
Abhd15	1.35869410472884	1.10632030051971	1.3832921808541	1.56841719641583	1.72852846816159	1.71190206193235	1.50570921072756	1.71471708572792	1.78608747630188	0.865828069314951	1.50189625349831	1.54852813715663
Abhd16a	7.00879282739474	7.09014519640593	6.97799334693908	7.0563084976211	6.88202752731152	7.0242357195929	7.16615605143994	7.03979968121138	7.18533398937331	7.12295287427609	7.14128217030613	7.09214086526171
Abhd17a	7.20148639997631	7.43690185936905	7.42857135114057	7.22481380828514	7.17142117914553	7.1792394075848	7.47355422496031	7.10332742434604	7.73471272721685	7.39505532584767	7.55097746506805	7.41497266582465
Abhd17b	5.84232497907146	5.61591701677811	5.67162050159086	5.80231688415056	5.90144674350027	5.6350182687231	5.91765561629999	5.7192759212272	5.73090333180011	5.64726343324173	5.85227661835831	5.77280973485452
Abhd17c	5.71356412115383	6.06633969410243	6.00074253980366	5.89636250911052	6.08589427265412	5.95773234256576	5.96003361963946	5.87167013183467	6.14004442988496	6.00828495427742	6.07342170170145	5.93888121434777
Abhd18	3.20334584856484	3.19599773777834	3.11164456263161	3.08636043780878	3.2187961641393	2.94253468732908	3.27774985427497	3.03194549963937	2.69257023853709	3.0673525365307	3.34423715643019	3.1499465163697
Abhd2	7.14216774792696	7.31810864463001	7.36949922007196	7.15252758091565	7.06929546474381	7.36135180847633	6.89383496217031	7.38585704852368	7.2618662597524	7.18131793997195	6.99081667467379	7.06004240194862
Abhd3	5.85718437400646	6.06364077555821	5.77033048134713	5.86179375333233	6.0848985945704	5.78392934298094	6.12656613722232	5.83005619091664	6.21068540810028	5.90625539726291	6.08190019195236	5.92737027324791
Abhd4	6.41665519477452	6.40052348484852	6.46134662051199	6.38396917325473	6.38584020141898	5.90309860378576	6.63887267239335	6.05836511212769	6.32753387619482	6.49998516693975	6.68602313932035	6.27485089730691
Abhd5	4.01304681150943	4.06162023625647	3.70949318216351	3.85338577954546	3.82264254736283	3.95443709559926	4.28757320496446	4.27652375063973	3.94833015911628	4.11343619413539	4.20392910613708	4.16418113408651
Abhd6	2.93185148273579	3.20779384494552	3.12667765083027	3.11545964496393	2.71437872238329	3.38587712436987	2.58053826732125	2.62477004916613	3.1691514825569	2.4592626851859	2.65611066834144	3.00720625518679
Abhd8	7.27168190488605	7.42908980784189	7.40029105189621	7.41663528073614	7.12844790199864	7.15994673917258	7.51004175038069	7.18412527393825	7.60841600864107	7.45247929872616	7.4563958222475	7.52538469545997
Abi1	7.9313612240811	7.80147634844977	7.7124563150907	7.82699849656177	7.98824229885488	7.92720310660847	7.87398795440627	7.87959482414456	7.82717807485684	7.78181240895796	7.85464871053646	7.72167071940422
Abi2	8.50150661045129	8.46819962386559	8.60087254724201	8.50391627371028	8.57841456119663	8.59185483966395	8.33018278722543	8.52646673176072	8.34406798449916	8.40319761927481	8.38918972677405	8.46237165019672
Abi3	2.27753462243593	2.28584090820367	2.1180041552332	1.62154983201663	2.14542029769304	1.66254443434146	2.02501587777276	1.58483601746001	1.78318234259825	1.99097385966232	2.22460460410941	1.6704329460434
Abl1	5.39097300706988	5.14661503438863	5.49258871828723	5.19174278667581	5.21365332517306	5.19026963821566	5.35098767386647	5.23131611775221	5.39913358364171	5.30397482980917	5.41308096510464	5.38744682557739
Abl2	5.2937516087543	5.29888859447937	5.41356352481413	5.16692096345569	5.18454833491696	5.44124559794115	4.88359921120077	5.25520297218418	5.13915993379922	4.91857233422573	5.00289005315396	5.12520786927191
Ablim1	5.84566517961044	6.10635488764523	6.23515131218973	5.89082276547159	5.90290188492067	6.12108278578285	5.62274155132317	6.14012096195609	5.8051920947535	5.9187400034593	5.76860741497927	6.01285244458107
Ablim2	7.45981111682272	7.65741604863314	7.67698085140779	7.47969411389477	7.36650109289775	7.52075711501809	7.40257705266436	7.43134729306455	7.353081348266	7.47614922627501	7.52901369912878	7.53685997521318
Ablim3	4.95424993087279	5.2301220298216	5.53403568625763	5.30117666384814	5.1540063799537	5.25288170989043	5.02789622050038	5.13256689567338	5.26978192279723	5.30052036168914	5.24097000385136	5.11125557304023
Abr	10.3964604382266	10.4433457399237	10.4619402812898	10.3532991196069	10.4836296076372	10.4962236545257	10.2483484970838	10.363091090206	10.2897762656802	10.3611627295178	10.3155156541933	10.3361332027135
Abraxas2	5.39993666976144	5.422237436931	5.36344592382255	5.44137596436345	5.39434511396364	5.35990964190294	5.39231749333233	5.57932384899261	5.40023685046223	5.48432630365664	5.35294386893382	5.30133183705293
Abt1	2.83423141900919	2.05801248798176	2.62297426695095	2.46676457030428	2.58666276644595	2.35336518536548	2.13461208086578	2.55426574792714	2.60657265912615	2.48879897889826	1.87986422991015	2.36472023849786
Abtb1	4.01017827240413	3.92606071617128	4.00868648121549	4.19010263961212	3.72747127187104	3.86949779949309	4.12605754464811	4.18871520211466	4.12526384598692	3.94507570365927	4.01642253760332	4.09979394413324
Abtb2	4.05889398563329	3.75779226977708	3.97854038832231	3.96171508614843	3.89039602883567	4.01335880144426	3.9096747928325	3.87397840443539	3.80779829914001	3.5496604929369	4.02131809106861	3.77602586169163
Acaa1a	3.64047551136877	3.83091928616182	3.7358607767527	3.84706779087745	3.64882237448031	3.77988379200075	3.67154139924173	3.22830263151123	3.74584644306074	3.65962200469937	3.59203702024611	4.02592815885454
Acaa1b	3.345834621104	3.44317481928273	3.24816454675839	3.5259189065497	3.11111184987081	3.41896445843894	3.54369730415975	3.04362502472218	3.39054924223221	3.35248214449523	3.43655952995573	3.68612089438757
Acaa2	2.22645798251377	2.11988970852059	1.96365601355748	1.64241747657236	2.2293997682334	2.44847433870188	2.253096471765	2.09471387830641	2.0609749024188	2.30378600681368	2.41405279640604	2.22625475675083
Acaca	6.81071378908075	6.68999063904506	6.6622927452883	6.53966365268596	6.60873738462937	6.82346880494784	6.53131068754464	6.76997845274031	6.57055451004692	6.53678090996155	6.54918451650392	6.64824018348144
Acacb	1.47423412724595	1.79885589308092	2.23528488617753	1.88814802856311	1.99781793621355	2.17212606450127	1.80740869432204	2.07937101992124	1.85211059528796	1.86337322767757	2.16838190381373	2.03806395408159
Acad10	1.29936604849719	1.09099038732218	0.912759147378245	1.73633769697312	1.33055778451942	1.14909137112	1.49293417666476	1.2856772489619	1.45456915195871	1.28711121941909	1.02483967979896	1.49315043198773
Acad11	1.68643229183855	1.65369100868906	1.80508279317349	1.70499470684528	1.86386304409563	1.42354828517714	1.89091759087732	1.59917141011182	1.82386785842857	1.79649928887307	1.77803510897382	2.08157226369615
Acad8	4.80765519918918	4.52057719172278	4.45108039024092	4.61348664682779	4.71849432511439	4.72765870510939	4.6643264955006	4.55940673526146	4.77880157947654	4.66838565211808	4.52406785700707	4.58756384265087
Acad9	5.30297678048852	5.27012885938407	5.28343360242989	5.05363383440076	5.38212929583721	5.32777885781924	5.21086748889339	5.33685705101358	5.31802816382429	5.19254364258179	5.32714331844822	5.11430919970361
Acadl	4.45477872064329	4.38957006619055	4.39452213010311	4.4635355551221	4.36312002181516	4.15143815959324	4.55999226454563	4.19959272737256	4.33638346062516	4.60880341916048	4.6191795359246	4.081013784892
Acadm	1.01118996480965	0.987555550821777	0.836838732990931	0.79884833529347	1.17086040289223	0.743578875373126	1.06846016570548	0.890141289220242	1.19688832499509	1.27958901458005	0.857783228611375	1.14196066115083
Acadsb	4.2059884983937	4.45355301789338	4.32456014022628	3.97985467370925	4.49053565604698	4.23571183372582	4.27104230489278	4.46761093146691	4.58803603915618	4.31127956535919	4.31704939492161	4.35794558615856
Acadvl	4.99743885768123	5.22262146238141	5.00617000423599	5.33441621400465	5.1089283851706	4.96519950939108	5.47129226471432	5.07303491599395	5.18664588039739	5.14042114705661	5.41918080623216	5.2704428478851
Acan	1.45588352785762	1.90924832813371	1.2229979662941	0.874617480786036	1.60585296755329	1.45225113402432	1.67811721206406	2.05610671189791	1.17790299742571	0.767004564805284	1.81839515818127	1.84633311387183
Acap2	5.56431487454428	5.63484539663512	5.58470525218889	5.63862472211146	5.78004599689726	5.89929606359549	5.29944785746922	5.76203604503341	5.53798352686384	5.75695622496274	5.21967720738037	5.6189274116551
Acap3	7.51551321595007	7.57250950688295	7.54371493754689	7.48653683399377	7.22136781493382	7.50480587425526	7.39165722886893	7.3828345254816	7.52161633469851	7.43040193049978	7.41444684753496	7.44760563018045
Acat1	3.07852831900723	3.16354153791835	3.37874618466091	3.15037407343439	2.98129648902846	3.98440401312372	3.01816789993983	3.61109864713572	3.26662135828633	3.33277072146297	3.35672696478683	3.13015887801606
Acat2	1.94145292603366	1.42446351012954	1.94291794920132	1.60007320611039	1.79907116040314	1.62001928431215	1.40737209283122	2.10868208424582	2.15585664076393	1.2828872810963	1.19535906252122	1.8954595249331
Acbd3	4.75135827210935	4.86067882999058	4.6586047175094	4.73944482287166	4.66549037856922	4.68610527987845	4.8418971594791	4.80759977564501	4.78614907009895	4.93467330603383	4.75376619361569	4.83877886252504
Acbd4	4.34925125099034	4.67083761345751	4.57725309043903	4.52711687196398	4.31013186897233	4.62763607101531	4.56781276325046	4.37470296383045	4.85501924819769	4.48346241902371	4.60267741902348	4.76788138782819
Acbd5	5.26067080148155	5.39387542218265	5.14576357349826	5.45471840303174	5.52498209116915	5.38931922179829	5.59030107305899	5.52526711050633	5.54937483307798	5.48134251577508	5.4271802984012	5.59837680639186
Acbd6	3.80431872253215	3.73797107525982	3.51017858486834	3.82613605503048	3.61603638054091	3.77670600559413	3.72971276642114	3.68352761908217	3.61621448092387	3.83836876377368	3.59204686823166	3.64704647634481
Acd	2.79176165089022	2.91017754248327	2.66163076942864	2.63496122151373	2.36007066426932	2.66962048628345	2.90405780941755	2.74503355466155	3.22448512258641	2.54344723637817	2.84072851710469	2.87351471028178
Ace	2.08336693595985	1.90727248805238	2.04813711272636	1.91559450589199	1.79523886614006	2.64509785395302	1.8199837173853	1.90832297869879	2.4654170361774	2.51021880734614	1.78943453105419	2.17486556211143
Ace2	0.895107281521025	1.09606645344501	1.41073854916567	0.785273870564505	1.25013938568973	0.631917475494555	1.37023530215388	0.648477326660877	1.86889119731657	1.18802586600159	1.54973791152675	1.21951849596211
Acer2	1.97950543271991	1.97248786357459	1.89319275135404	1.1017996831381	1.78759817379574	1.95262395788283	1.96607000228511	1.58451153969608	2.5065949976155	1.99034132484644	2.14702097071634	1.99564501735495
Acer3	3.55566265127211	3.22542916611355	2.9553018193418	3.32918826434022	3.53810060901403	3.04596745598411	3.66130490049621	3.44941581825751	3.16122712583464	2.97053350009148	3.4886052765618	3.24359625736468
Ache	6.16696426775705	6.46610256591632	6.04763019962471	6.60389654673662	6.36390020269092	6.66140289458101	6.53263035770864	6.34860748460008	6.49768910773221	6.51588429104126	6.44411738385863	6.42743683077217
Acin1	7.52718376278902	7.53166589098577	7.4664442750474	7.38766223877791	7.39470899605554	7.54375323553443	7.52978809703883	7.4290571017376	7.52720247854732	7.56213790703771	7.52669673993459	7.61014845904797
Ackr3	2.93158175796053	3.04221498303362	3.31324275152114	3.06479560618224	2.97978457608607	3.26925583422285	3.29778654960657	3.36059926706346	3.5010817962406	3.32817810817549	3.4826020531506	3.26783535137782
Acly	7.51464232681395	7.31685347374543	7.4489222039774	7.3886640334297	7.37486961361648	7.33398629131854	7.33722346836132	7.33348712416365	7.33190691057848	7.18522731600723	7.36464197414474	7.26845203478608
Aco1	3.22716654448663	3.25036512084381	3.71543273583879	3.27533179352893	2.91986278001112	3.31473231336336	3.07829400745101	3.14524577645183	3.29226987286812	3.25363382122999	3.3135901897906	3.26821270560234
Aco2	9.92892664602835	9.91008068808977	9.89720057714449	9.92893171451212	10.0157730545191	9.87846915102292	10.0326413423724	9.88733399170615	9.94019103436614	9.85857899096719	10.0544272645062	9.91480071479664
Acot10	4.44307366817109	4.52901083259372	4.36980540170892	4.47186649120362	4.43072056921261	4.3991727872949	4.55392521466566	4.6017360200287	4.44354351925033	4.18629274725009	4.46787631422406	4.698293583399
Acot11	2.27001479839936	2.42450918697156	2.46717018853377	2.25492477279402	1.71395334615943	2.54832572285239	2.4065401433566	2.58006616127345	2.95275657169321	2.32751478280358	2.46971031395049	2.56860890074208
Acot2	0.564321266153648	0.657425346262049	1.13926247266821	1.18153687647304	1.15876390915523	1.51984379623558	0.976232053230303	0.756584550780881	1.39012134456615	1.40255664190054	0.959057958426582	1.65291913695063
Acot7	7.40930576934337	7.20264553813015	7.19925629688729	7.40935331039335	7.21180600500551	7.10943709818127	7.32871104812804	7.27137067784098	7.18726557005123	7.30342051460359	7.1733240888341	7.2464888264474
Acot8	2.30566027797295	2.42529761591047	2.10582506475404	2.19454934892144	2.16073925926865	1.9216932321148	2.38197894304574	2.11499950370011	2.61558555664123	1.76001498808716	2.31584903453533	2.08783977468427
Acot9	2.5872289711578	1.76712437493057	2.38841736096238	2.37829861918103	2.55480304926414	2.41015987813087	2.40150245336494	2.4517846834383	2.69353884224071	2.22127241450132	2.03538430687318	3.03021695080055
Acox1	5.03255553670878	5.05194886936879	5.02868075459799	5.04582929969676	5.06388616918714	5.07230394943048	5.00121339192215	4.98495644210844	4.98229986422225	5.0323213457107	4.94397904056931	5.19804500832392
Acox3	1.7273210795014	2.01205692403908	2.13659246233944	2.07663999919833	1.79515700652149	1.88715106126486	1.75465216529199	2.10258290362876	2.27809417434654	1.61619896249101	1.73189769207195	2.06468315962754
Acp1	5.62872657729066	5.60615556525962	5.63557627678687	5.61394107250332	5.7061827367587	5.49318795163124	5.66693360337359	5.70861100009417	5.54667473913564	5.68665961420206	5.62635371448398	5.68206811083721
Acp2	6.20975246250841	6.12867405087366	6.01830905853241	5.92983707427551	6.02500900871607	6.00943348348452	6.1209792296581	6.11673160004903	6.01483423959856	6.23489114817141	6.05938206338573	6.13602800089614
Acsbg1	6.97767493665219	7.42900043959768	7.29143420845368	7.29343061448111	7.28599400730816	7.24212771246485	7.40553732708549	7.16738625604775	7.53051198811236	7.30331989915335	7.46300639093562	7.4670768964972
Acsf2	4.25591940247137	4.25445287352979	4.56047539519344	4.33577840624883	4.27564979511029	4.14848251217586	4.34343254932828	4.13477681208405	4.47562761606867	4.20764461259566	4.47125438286756	4.28514995700457
Acsl1	5.12647361670684	5.08586270828204	4.78771516344096	5.25053572749484	5.05170135389868	5.20511673175423	5.20570458408957	5.15608787501051	5.11764850022321	4.96577833028464	5.07134273443208	5.02621477026014
Acsl3	8.25554835149555	8.04882424373526	8.09416068475138	8.11913226934623	8.48003347185595	8.29974087227856	8.32969542942503	8.23844463310087	8.37663908983239	8.15404138428785	8.32131583376178	8.20177299691352
Acsl4	6.58195491615486	6.42675862506782	6.4008588494811	6.60520342665193	6.63032731434475	6.54439259979466	6.51330949883895	6.50121848474732	6.22507013342503	6.38262383997264	6.41756492087669	6.61356846117579
